Outcome_Description
"[('latin', 0.3713), ('basic', 0.3335), ('syntax', 0.3322), ('translating', 0.3228), ('syntactic', 0.3198)]"
"[('ethical', 0.4122), ('privacy', 0.3764), ('governance', 0.356), ('data', 0.3449), ('academic', 0.3358)]"
"[('management', 0.4094), ('module', 0.3871), ('experience', 0.35), ('manager', 0.3201), ('honour', 0.3129)]"
"[('finance', 0.4619), ('financial', 0.4002), ('corporate', 0.3726), ('equity', 0.365), ('management', 0.3634)]"
"[('organisational', 0.4303), ('organisation', 0.425), ('organising', 0.372), ('study', 0.3569), ('sociology', 0.3359)]"
"[('investment', 0.4776), ('market', 0.4248), ('financial', 0.4014), ('valuation', 0.3909), ('module', 0.3582)]"
"[('internationalisation', 0.4719), ('multinationals', 0.4681), ('international', 0.432), ('managerial', 0.3854), ('foreign', 0.3434)]"
"[('management', 0.3795), ('study', 0.3701), ('methodology', 0.3442), ('competency', 0.342), ('research', 0.3238)]"
"[('research', 0.4407), ('study', 0.3815), ('module', 0.3619), ('library', 0.3477), ('competency', 0.3434)]"
"[('management', 0.4094), ('module', 0.3871), ('experience', 0.35), ('manager', 0.3201), ('honour', 0.3129)]"
"[('marketing', 0.4233), ('international', 0.3797), ('scope', 0.3529), ('market', 0.3459), ('ethical', 0.3436)]"
"[('hrm', 0.4771), ('management', 0.4344), ('managing', 0.4028), ('organisation', 0.361), ('employee', 0.317)]"
"[('managing', 0.3859), ('change', 0.3562), ('module', 0.3241), ('process', 0.3088), ('improving', 0.3057)]"
"[('banking', 0.5121), ('bank', 0.4544), ('international', 0.4241), ('offshore', 0.3592), ('investment', 0.3175)]"
"[('finance', 0.5029), ('financial', 0.4206), ('sociology', 0.3754), ('crisis', 0.351), ('economic', 0.3366)]"
"[('sustainable', 0.3621), ('organisation', 0.3217), ('module', 0.2955), ('concept', 0.2946), ('managing', 0.2855)]"
""
"[('advertising', 0.5157), ('marketing', 0.4829), ('market', 0.3665), ('role', 0.3373), ('organisation', 0.3339)]"
"[('psychology', 0.3855), ('organisational', 0.3839), ('psychological', 0.3563), ('develop', 0.3509), ('management', 0.3475)]"
"[('leadership', 0.4474), ('leader', 0.367), ('develop', 0.2971), ('examines', 0.2918), ('developing', 0.2802)]"
"[('develop', 0.388), ('entrepreneurship', 0.3669), ('development', 0.3579), ('process', 0.3565), ('business', 0.3479)]"
"[('ngo', 0.4895), ('humanitarian', 0.4697), ('organisation', 0.4211), ('sector', 0.331), ('ethical', 0.2935)]"
"[('diversity', 0.3876), ('discrimination', 0.3501), ('organisational', 0.3416), ('organisation', 0.3152), ('prejudice', 0.3047)]"
"[('dissertation', 0.4619), ('methodology', 0.4577), ('management', 0.3939), ('research', 0.3745), ('organizational', 0.369)]"
"[('consulting', 0.4992), ('development', 0.4133), ('strategic', 0.3902), ('competency', 0.3637), ('organisational', 0.3444)]"
"[('strategic', 0.548), ('strategy', 0.4261), ('management', 0.3567), ('consulting', 0.3228), ('portfolio', 0.3031)]"
"[('programming', 0.4521), ('basic', 0.3601), ('module', 0.3474), ('assignment', 0.3346), ('topic', 0.3272)]"
"[('database', 0.4031), ('data', 0.3954), ('programming', 0.3802), ('module', 0.327), ('processing', 0.3142)]"
"[('mathematics', 0.4284), ('study', 0.3715), ('mathematical', 0.3622), ('develop', 0.3389), ('basic', 0.3163)]"
"[('cs2001', 0.3862), ('core', 0.3524), ('module', 0.2774), ('background', 0.248), ('accelerated', 0.2403)]"
"[('programming', 0.6241), ('module', 0.4806), ('computer', 0.2948), ('digital', 0.2904), ('skill', 0.2785)]"
"[('programming', 0.4828), ('module', 0.4185), ('software', 0.3895), ('algorithm', 0.3156), ('skill', 0.2668)]"
"[('programming', 0.6241), ('module', 0.4806), ('computer', 0.2948), ('digital', 0.2904), ('skill', 0.2785)]"
"[('basic', 0.3853), ('matrix', 0.3544), ('competency', 0.3473), ('student', 0.3244), ('diagonalization', 0.3196)]"
"[('prerequisite', 0.3724), ('basic', 0.3602), ('supremum', 0.3506), ('analysis', 0.2932), ('rigorous', 0.2863)]"
"[('calculus', 0.4244), ('multivariate', 0.4014), ('optimisation', 0.347), ('mathematical', 0.3187), ('analyse', 0.3158)]"
"[('programming', 0.4277), ('probabilistic', 0.4099), ('combinatorial', 0.3537), ('combinatorics', 0.3474), ('mathematics', 0.3442)]"
"[('abstract', 0.46), ('subgroup', 0.3549), ('isomorphism', 0.3349), ('cosets', 0.3329), ('homomorphism', 0.3301)]"
"[('stokes', 0.376), ('mathematics', 0.3638), ('vector', 0.3457), ('mathematical', 0.3218), ('modelling', 0.319)]"
"[('mathematics', 0.4468), ('mathematical', 0.408), ('modelling', 0.4041), ('programming', 0.392), ('python', 0.3457)]"
"[('statistical', 0.3241), ('statistic', 0.3121), ('regression', 0.2736), ('confidence', 0.2698), ('basic', 0.2441)]"
"[('decidability', 0.4587), ('predicate', 0.3419), ('propositional', 0.3348), ('incompleteness', 0.3337), ('logic', 0.2964)]"
"[('turing', 0.4846), ('module', 0.4088), ('complexity', 0.4029), ('decidability', 0.3984), ('automaton', 0.3567)]"
"[('module', 0.4144), ('software', 0.3706), ('engineering', 0.3293), ('guidance', 0.2999), ('collaborative', 0.2822)]"
"[('mathematics', 0.3619), ('matrix', 0.3344), ('eigenvectors', 0.2772), ('computational', 0.2741), ('linear', 0.2726)]"
"[('uncountable', 0.3691), ('analysis', 0.3306), ('cardinality', 0.3296), ('countable', 0.32), ('development', 0.2839)]"
"[('analytic', 0.4259), ('holomorphic', 0.3958), ('contour', 0.2854), ('singularity', 0.2761), ('complex', 0.2633)]"
"[('pde', 0.3319), ('pdes', 0.3107), ('syllabus', 0.3018), ('basic', 0.2691), ('method', 0.2664)]"
"[('ring', 0.3085), ('irreducibles', 0.2906), ('field', 0.2866), ('abstract', 0.2566), ('algebra', 0.2438)]"
"[('fourier', 0.3423), ('mathematics', 0.3361), ('electrostatics', 0.2951), ('poisson', 0.2919), ('differential', 0.2648)]"
"[('bayesian', 0.3922), ('distribution', 0.3042), ('statistic', 0.297), ('likelihood', 0.2798), ('statistical', 0.2745)]"
"[('likelihood', 0.3232), ('statistical', 0.3065), ('regression', 0.3018), ('statistic', 0.2903), ('model', 0.2862)]"
"[('mathematics', 0.3619), ('matrix', 0.3344), ('eigenvectors', 0.2772), ('computational', 0.2741), ('linear', 0.2726)]"
"[('uncountable', 0.3691), ('analysis', 0.3306), ('cardinality', 0.3296), ('countable', 0.32), ('development', 0.2839)]"
"[('analytic', 0.4259), ('holomorphic', 0.3958), ('contour', 0.2854), ('singularity', 0.2761), ('complex', 0.2633)]"
"[('pde', 0.3319), ('pdes', 0.3107), ('syllabus', 0.3018), ('basic', 0.2691), ('method', 0.2664)]"
"[('ring', 0.3085), ('irreducibles', 0.2906), ('field', 0.2866), ('abstract', 0.2566), ('algebra', 0.2438)]"
"[('fourier', 0.3423), ('mathematics', 0.3361), ('electrostatics', 0.2951), ('poisson', 0.2919), ('differential', 0.2648)]"
"[('bayesian', 0.3922), ('distribution', 0.3042), ('statistic', 0.297), ('likelihood', 0.2798), ('statistical', 0.2745)]"
"[('likelihood', 0.3232), ('statistical', 0.3065), ('regression', 0.3018), ('statistic', 0.2903), ('model', 0.2862)]"
"[('numerical', 0.453), ('method', 0.3302), ('mathematical', 0.3024), ('analyse', 0.2947), ('iterative', 0.2785)]"
"[('mathematics', 0.402), ('basic', 0.3868), ('module', 0.3092), ('subgroup', 0.3073), ('concept', 0.2962)]"
"[('metric', 0.3708), ('analysis', 0.2999), ('space', 0.2873), ('baire', 0.2778), ('notion', 0.2556)]"
"[('nonlinear', 0.3722), ('wave', 0.3506), ('propagation', 0.2788), ('amplitude', 0.2787), ('velocity', 0.26)]"
"[('programming', 0.6078), ('fortran', 0.4632), ('program', 0.4419), ('implement', 0.3585), ('basic', 0.3459)]"
"[('programming', 0.5428), ('computing', 0.4236), ('software', 0.3939), ('implement', 0.3401), ('statistical', 0.3328)]"
"[('mathematics', 0.5247), ('mathematician', 0.4904), ('mathematical', 0.4453), ('algebra', 0.357), ('analyse', 0.3561)]"
"[('chaotic', 0.3862), ('bifurcation', 0.3859), ('dynamical', 0.3473), ('attractor', 0.3411), ('chaos', 0.3401)]"
"[('flow', 0.4214), ('motion', 0.338), ('fluid', 0.3196), ('basic', 0.2971), ('introduction', 0.2876)]"
"[('solar', 0.4251), ('atmosphere', 0.3724), ('sun', 0.3578), ('application', 0.3481), ('basic', 0.3208)]"
"[('fractal', 0.5764), ('dimension', 0.4318), ('mathematics', 0.4236), ('geometry', 0.3405), ('hausdorff', 0.308)]"
"[('coding', 0.5224), ('design', 0.3889), ('code', 0.3867), ('mathematics', 0.3647), ('binary', 0.3291)]"
"[('mathematics', 0.4226), ('topic', 0.4193), ('cryptography', 0.3528), ('arithmetic', 0.3251), ('fermat', 0.3056)]"
"[('topological', 0.4733), ('topology', 0.415), ('space', 0.3783), ('compactness', 0.3345), ('concept', 0.3153)]"
"[('markov', 0.4788), ('markovian', 0.4447), ('queue', 0.3817), ('queuing', 0.3717), ('process', 0.3582)]"
"[('genotype', 0.4793), ('genetic', 0.4554), ('genetics', 0.4446), ('statistical', 0.4125), ('phenotype', 0.3739)]"
"[('bayesian', 0.5795), ('bayes', 0.4288), ('statistical', 0.405), ('markov', 0.3324), ('inference', 0.3265)]"
"[('geostatistics', 0.497), ('spatial', 0.3907), ('spatiotemporal', 0.3229), ('modelling', 0.3187), ('statistical', 0.2807)]"
"[('risk', 0.3701), ('finance', 0.3003), ('modelling', 0.2915), ('financial', 0.263), ('management', 0.2389)]"
"[('financial', 0.3422), ('market', 0.2818), ('overview', 0.2803), ('basic', 0.2448), ('application', 0.2406)]"
"[('modelling', 0.4065), ('bifurcation', 0.3482), ('mathematical', 0.3363), ('mathematics', 0.3224), ('application', 0.293)]"
"[('statistic', 0.3905), ('estimator', 0.3635), ('likelihood', 0.3486), ('estimation', 0.3231), ('hypothesis', 0.3142)]"
"[('consultation', 0.2918), ('design', 0.2907), ('column', 0.2721), ('analysis', 0.2527), ('application', 0.2411)]"
"[('scope', 0.4037), ('student', 0.3653), ('module', 0.3393), ('cs4099', 0.3393), ('honour', 0.31)]"
"[('research', 0.4469), ('develop', 0.3993), ('consultation', 0.3491), ('student', 0.3474), ('design', 0.3354)]"
"[('database', 0.4306), ('normalisation', 0.3725), ('relational', 0.3329), ('indexing', 0.3117), ('range', 0.2922)]"
"[('protocol', 0.4527), ('module', 0.3835), ('network', 0.3534), ('communication', 0.348), ('architecture', 0.3474)]"
"[('operating', 0.3847), ('hardware', 0.3423), ('module', 0.3113), ('multitasking', 0.3034), ('protection', 0.2916)]"
"[('module', 0.4257), ('heuristic', 0.4064), ('feature', 0.3126), ('process', 0.3065), ('implementation', 0.3023)]"
"[('design', 0.3855), ('audio', 0.3769), ('module', 0.3741), ('interactive', 0.332), ('interaction', 0.2686)]"
"[('module', 0.5196), ('middleware', 0.4266), ('programming', 0.3687), ('java', 0.3653), ('component', 0.3276)]"
"[('encode', 0.533), ('compression', 0.4057), ('security', 0.3494), ('secrecy', 0.3456), ('capability', 0.3388)]"
"[('classification', 0.3858), ('programming', 0.385), ('comprehensive', 0.3074), ('learning', 0.2988), ('application', 0.2821)]"
"[('specification', 0.4007), ('modelling', 0.3222), ('formal', 0.3189), ('testing', 0.3181), ('checker', 0.3174)]"
"[('3d', 0.3902), ('module', 0.3827), ('concept', 0.3564), ('graphic', 0.3464), ('object', 0.3348)]"
"[('concurrency', 0.4704), ('module', 0.2945), ('programming', 0.2908), ('distributed', 0.2836), ('algorithmic', 0.2542)]"
"[('topic', 0.389), ('application', 0.3643), ('student', 0.3393), ('technology', 0.3356), ('architecture', 0.3061)]"
""
"[('programming', 0.5284), ('module', 0.4081), ('compiling', 0.3862), ('syntax', 0.3633), ('implementation', 0.3521)]"
"[('cpu', 0.4527), ('performance', 0.4174), ('architecture', 0.3914), ('acceleration', 0.3652), ('module', 0.3592)]"
"[('certification', 0.3713), ('auditing', 0.331), ('management', 0.3276), ('module', 0.3142), ('security', 0.3099)]"
"[('core', 0.4127), ('programming', 0.3466), ('parallelism', 0.3231), ('architecture', 0.3167), ('scheduling', 0.3129)]"
"[('audio', 0.4045), ('auditory', 0.3732), ('programming', 0.3541), ('module', 0.333), ('processing', 0.3139)]"
"[('programming', 0.4993), ('develop', 0.4319), ('developed', 0.34), ('industry', 0.3254), ('module', 0.307)]"
"[('constraint', 0.5129), ('module', 0.3812), ('constrained', 0.3781), ('solver', 0.3054), ('optimisation', 0.3015)]"
"[('timetable', 0.4967), ('semester', 0.4259), ('module', 0.4008), ('student', 0.3736), ('reading', 0.3732)]"
"[('ai', 0.5316), ('knowledge', 0.3995), ('module', 0.3861), ('philosophical', 0.3619), ('intelligence', 0.349)]"
"[('ai', 0.4662), ('implement', 0.3219), ('module', 0.3149), ('implementation', 0.2944), ('software', 0.2874)]"
"[('speech', 0.36), ('module', 0.3523), ('syntax', 0.2825), ('language', 0.2823), ('discourse', 0.2802)]"
"[('classification', 0.4172), ('regression', 0.3536), ('algorithm', 0.3451), ('learning', 0.3224), ('predict', 0.3127)]"
"[('module', 0.3897), ('student', 0.3733), ('security', 0.3484), ('technology', 0.3381), ('communication', 0.3365)]"
"[('module', 0.4615), ('development', 0.4285), ('developing', 0.344), ('software', 0.3368), ('requirement', 0.2904)]"
"[('module', 0.3723), ('software', 0.2872), ('testing', 0.287), ('development', 0.2576), ('engineering', 0.2452)]"
"[('module', 0.3715), ('software', 0.3398), ('specification', 0.3363), ('development', 0.317), ('aim', 0.3095)]"
"[('architectural', 0.436), ('module', 0.4109), ('architecture', 0.408), ('software', 0.3761), ('introduces', 0.2538)]"
"[('hci', 0.439), ('ubiquitous', 0.4005), ('interaction', 0.3475), ('module', 0.3374), ('context', 0.331)]"
"[('module', 0.4531), ('visualisation', 0.4231), ('visual', 0.3457), ('basic', 0.3335), ('designing', 0.323)]"
"[('module', 0.4313), ('cs5052', 0.4309), ('programming', 0.4045), ('networking', 0.3965), ('distributed', 0.3854)]"
"[('ethical', 0.4122), ('privacy', 0.3764), ('governance', 0.356), ('data', 0.3449), ('academic', 0.3358)]"
"[('statistical', 0.3877), ('project', 0.3526), ('mathematical', 0.3353), ('topic', 0.3289), ('concept', 0.314)]"
"[('mathematics', 0.3619), ('matrix', 0.3344), ('eigenvectors', 0.2772), ('computational', 0.2741), ('linear', 0.2726)]"
"[('uncountable', 0.3691), ('analysis', 0.3306), ('cardinality', 0.3296), ('countable', 0.32), ('development', 0.2839)]"
"[('analytic', 0.4259), ('holomorphic', 0.3958), ('contour', 0.2854), ('singularity', 0.2761), ('complex', 0.2633)]"
"[('pde', 0.3319), ('pdes', 0.3107), ('syllabus', 0.3018), ('basic', 0.2691), ('method', 0.2664)]"
"[('ring', 0.3085), ('irreducibles', 0.2906), ('field', 0.2866), ('abstract', 0.2566), ('algebra', 0.2438)]"
"[('fourier', 0.3423), ('mathematics', 0.3361), ('electrostatics', 0.2951), ('poisson', 0.2919), ('differential', 0.2648)]"
"[('bayesian', 0.3922), ('distribution', 0.3042), ('statistic', 0.297), ('likelihood', 0.2798), ('statistical', 0.2745)]"
"[('likelihood', 0.3232), ('statistical', 0.3065), ('regression', 0.3018), ('statistic', 0.2903), ('model', 0.2862)]"
"[('mathematics', 0.3619), ('matrix', 0.3344), ('eigenvectors', 0.2772), ('computational', 0.2741), ('linear', 0.2726)]"
"[('uncountable', 0.3691), ('analysis', 0.3306), ('cardinality', 0.3296), ('countable', 0.32), ('development', 0.2839)]"
"[('analytic', 0.4259), ('holomorphic', 0.3958), ('contour', 0.2854), ('singularity', 0.2761), ('complex', 0.2633)]"
"[('pde', 0.3319), ('pdes', 0.3107), ('syllabus', 0.3018), ('basic', 0.2691), ('method', 0.2664)]"
"[('ring', 0.3085), ('irreducibles', 0.2906), ('field', 0.2866), ('abstract', 0.2566), ('algebra', 0.2438)]"
"[('fourier', 0.3423), ('mathematics', 0.3361), ('electrostatics', 0.2951), ('poisson', 0.2919), ('differential', 0.2648)]"
"[('bayesian', 0.3922), ('distribution', 0.3042), ('statistic', 0.297), ('likelihood', 0.2798), ('statistical', 0.2745)]"
"[('likelihood', 0.3232), ('statistical', 0.3065), ('regression', 0.3018), ('statistic', 0.2903), ('model', 0.2862)]"
"[('numerical', 0.453), ('method', 0.3302), ('mathematical', 0.3024), ('analyse', 0.2947), ('iterative', 0.2785)]"
"[('mathematics', 0.402), ('basic', 0.3868), ('module', 0.3092), ('subgroup', 0.3073), ('concept', 0.2962)]"
"[('metric', 0.3708), ('analysis', 0.2999), ('space', 0.2873), ('baire', 0.2778), ('notion', 0.2556)]"
"[('nonlinear', 0.3722), ('wave', 0.3506), ('propagation', 0.2788), ('amplitude', 0.2787), ('velocity', 0.26)]"
"[('programming', 0.6078), ('fortran', 0.4632), ('program', 0.4419), ('implement', 0.3585), ('basic', 0.3459)]"
"[('programming', 0.5428), ('computing', 0.4236), ('software', 0.3939), ('implement', 0.3401), ('statistical', 0.3328)]"
"[('mathematics', 0.5247), ('mathematician', 0.4904), ('mathematical', 0.4453), ('algebra', 0.357), ('analyse', 0.3561)]"
"[('chaotic', 0.3862), ('bifurcation', 0.3859), ('dynamical', 0.3473), ('attractor', 0.3411), ('chaos', 0.3401)]"
"[('flow', 0.4214), ('motion', 0.338), ('fluid', 0.3196), ('basic', 0.2971), ('introduction', 0.2876)]"
"[('solar', 0.4251), ('atmosphere', 0.3724), ('sun', 0.3578), ('application', 0.3481), ('basic', 0.3208)]"
"[('fractal', 0.5764), ('dimension', 0.4318), ('mathematics', 0.4236), ('geometry', 0.3405), ('hausdorff', 0.308)]"
"[('coding', 0.5224), ('design', 0.3889), ('code', 0.3867), ('mathematics', 0.3647), ('binary', 0.3291)]"
"[('mathematics', 0.4226), ('topic', 0.4193), ('cryptography', 0.3528), ('arithmetic', 0.3251), ('fermat', 0.3056)]"
"[('topological', 0.4733), ('topology', 0.415), ('space', 0.3783), ('compactness', 0.3345), ('concept', 0.3153)]"
"[('markov', 0.4788), ('markovian', 0.4447), ('queue', 0.3817), ('queuing', 0.3717), ('process', 0.3582)]"
"[('genotype', 0.4793), ('genetic', 0.4554), ('genetics', 0.4446), ('statistical', 0.4125), ('phenotype', 0.3739)]"
"[('bayesian', 0.5795), ('bayes', 0.4288), ('statistical', 0.405), ('markov', 0.3324), ('inference', 0.3265)]"
"[('geostatistics', 0.497), ('spatial', 0.3907), ('spatiotemporal', 0.3229), ('modelling', 0.3187), ('statistical', 0.2807)]"
"[('risk', 0.3701), ('finance', 0.3003), ('modelling', 0.2915), ('financial', 0.263), ('management', 0.2389)]"
"[('financial', 0.3422), ('market', 0.2818), ('overview', 0.2803), ('basic', 0.2448), ('application', 0.2406)]"
"[('modelling', 0.4065), ('bifurcation', 0.3482), ('mathematical', 0.3363), ('mathematics', 0.3224), ('application', 0.293)]"
"[('statistic', 0.3905), ('estimator', 0.3635), ('likelihood', 0.3486), ('estimation', 0.3231), ('hypothesis', 0.3142)]"
"[('consultation', 0.2918), ('design', 0.2907), ('column', 0.2721), ('analysis', 0.2527), ('application', 0.2411)]"
"[('dissertation', 0.4693), ('mathematics', 0.3337), ('interdisciplinary', 0.3228), ('statistical', 0.3228), ('mathematical', 0.2998)]"
"[('mathematics', 0.3769), ('develop', 0.3399), ('statistical', 0.3399), ('research', 0.3396), ('mathematical', 0.3386)]"
"[('programming', 0.4521), ('basic', 0.3601), ('module', 0.3474), ('assignment', 0.3346), ('topic', 0.3272)]"
"[('database', 0.4031), ('data', 0.3954), ('programming', 0.3802), ('module', 0.327), ('processing', 0.3142)]"
"[('propositional', 0.4272), ('module', 0.4029), ('argumentative', 0.3855), ('basic', 0.3495), ('logic', 0.2975)]"
"[('philosophical', 0.5459), ('philosophy', 0.5411), ('metaphysics', 0.3958), ('module', 0.3127), ('abstract', 0.311)]"
"[('philosophy', 0.4048), ('discussion', 0.3282), ('political', 0.3272), ('critical', 0.3216), ('moral', 0.3197)]"
"[('propositional', 0.4272), ('module', 0.4029), ('argumentative', 0.3855), ('basic', 0.3495), ('logic', 0.2975)]"
"[('enlightenment', 0.444), ('module', 0.3574), ('rousseau', 0.3445), ('writing', 0.3365), ('introduction', 0.327)]"
"[('philosophy', 0.4603), ('module', 0.4296), ('moral', 0.4062), ('ethic', 0.3321), ('obligation', 0.3321)]"
"[('cs2001', 0.3862), ('core', 0.3524), ('module', 0.2774), ('background', 0.248), ('accelerated', 0.2403)]"
"[('programming', 0.6241), ('module', 0.4806), ('computer', 0.2948), ('digital', 0.2904), ('skill', 0.2785)]"
"[('programming', 0.4828), ('module', 0.4185), ('software', 0.3895), ('algorithm', 0.3156), ('skill', 0.2668)]"
"[('programming', 0.6241), ('module', 0.4806), ('computer', 0.2948), ('digital', 0.2904), ('skill', 0.2785)]"
"[('logic', 0.3538), ('semantics', 0.3454), ('propositional', 0.3155), ('formal', 0.3121), ('mathematics', 0.2579)]"
"[('epistemology', 0.5233), ('philosophy', 0.3692), ('comprehensive', 0.2939), ('linguistic', 0.2919), ('knowledge', 0.2867)]"
"[('philosophical', 0.5459), ('philosophy', 0.5411), ('metaphysics', 0.3958), ('module', 0.3127), ('abstract', 0.311)]"
"[('philosophy', 0.4048), ('discussion', 0.3282), ('political', 0.3272), ('critical', 0.3216), ('moral', 0.3197)]"
"[('propositional', 0.4272), ('module', 0.4029), ('argumentative', 0.3855), ('basic', 0.3495), ('logic', 0.2975)]"
"[('enlightenment', 0.444), ('module', 0.3574), ('rousseau', 0.3445), ('writing', 0.3365), ('introduction', 0.327)]"
"[('logic', 0.3538), ('semantics', 0.3454), ('propositional', 0.3155), ('formal', 0.3121), ('mathematics', 0.2579)]"
"[('philosophy', 0.4026), ('philosophical', 0.3558), ('aristotle', 0.3153), ('plato', 0.2952), ('study', 0.2952)]"
"[('epistemology', 0.5233), ('philosophy', 0.3692), ('comprehensive', 0.2939), ('linguistic', 0.2919), ('knowledge', 0.2867)]"
"[('aesthetic', 0.4854), ('morality', 0.4839), ('objectivity', 0.4528), ('moral', 0.45), ('judgement', 0.3028)]"
"[('decidability', 0.4587), ('predicate', 0.3419), ('propositional', 0.3348), ('incompleteness', 0.3337), ('logic', 0.2964)]"
"[('turing', 0.4846), ('module', 0.4088), ('complexity', 0.4029), ('decidability', 0.3984), ('automaton', 0.3567)]"
"[('module', 0.4144), ('software', 0.3706), ('engineering', 0.3293), ('guidance', 0.2999), ('collaborative', 0.2822)]"
"[('philosophical', 0.3697), ('philosophy', 0.3628), ('study', 0.3513), ('skill', 0.3306), ('writing', 0.3291)]"
"[('module', 0.4338), ('philosophy', 0.4196), ('philosophical', 0.4112), ('workshop', 0.3537), ('study', 0.3228)]"
""
"[('philosopher', 0.4743), ('metaphysical', 0.4595), ('eighteenth', 0.3906), ('explored', 0.3887), ('metaphysics', 0.3783)]"
""
"[('plato', 0.4505), ('philosophy', 0.4394), ('philosophical', 0.4181), ('classical', 0.4136), ('socrates', 0.4072)]"
"[('module', 0.4585), ('logic', 0.361), ('py2010', 0.3603), ('completeness', 0.3378), ('py2001', 0.3262)]"
"[('philosophy', 0.4488), ('philosophical', 0.4316), ('neuroscience', 0.4301), ('cognitive', 0.378), ('responsibility', 0.3453)]"
"[('abstract', 0.3911), ('artwork', 0.3708), ('art', 0.368), ('conceptual', 0.3606), ('philosophy', 0.3597)]"
"[('topic', 0.3567), ('philosophy', 0.3439), ('bioethics', 0.3275), ('debate', 0.3108), ('critically', 0.3106)]"
"[('existentialist', 0.6547), ('existentialism', 0.6538), ('philosophy', 0.4894), ('philosophical', 0.4477), ('phenomenology', 0.4474)]"
"[('philosophy', 0.4035), ('debate', 0.3948), ('morality', 0.3925), ('metaethics', 0.3907), ('discussion', 0.3839)]"
"[('philosophy', 0.4505), ('economics', 0.3799), ('methodological', 0.3176), ('mathematics', 0.3114), ('apply', 0.2677)]"
"[('labour', 0.4072), ('entitlement', 0.3697), ('ethical', 0.3432), ('industrialized', 0.3155), ('module', 0.3006)]"
"[('critical', 0.4714), ('theorist', 0.3898), ('philosophy', 0.3796), ('topic', 0.3743), ('discourse', 0.358)]"
"[('student', 0.4059), ('topic', 0.3782), ('discussing', 0.3369), ('discussion', 0.3367), ('conversation', 0.308)]"
"[('philosophy', 0.4113), ('philosophical', 0.3914), ('subject', 0.3627), ('topic', 0.354), ('discussion', 0.3489)]"
""
"[('scope', 0.4037), ('student', 0.3653), ('module', 0.3393), ('cs4099', 0.3393), ('honour', 0.31)]"
"[('research', 0.4469), ('develop', 0.3993), ('consultation', 0.3491), ('student', 0.3474), ('design', 0.3354)]"
"[('database', 0.4306), ('normalisation', 0.3725), ('relational', 0.3329), ('indexing', 0.3117), ('range', 0.2922)]"
"[('protocol', 0.4527), ('module', 0.3835), ('network', 0.3534), ('communication', 0.348), ('architecture', 0.3474)]"
"[('operating', 0.3847), ('hardware', 0.3423), ('module', 0.3113), ('multitasking', 0.3034), ('protection', 0.2916)]"
"[('module', 0.4257), ('heuristic', 0.4064), ('feature', 0.3126), ('process', 0.3065), ('implementation', 0.3023)]"
"[('design', 0.3855), ('audio', 0.3769), ('module', 0.3741), ('interactive', 0.332), ('interaction', 0.2686)]"
"[('module', 0.5196), ('middleware', 0.4266), ('programming', 0.3687), ('java', 0.3653), ('component', 0.3276)]"
"[('encode', 0.533), ('compression', 0.4057), ('security', 0.3494), ('secrecy', 0.3456), ('capability', 0.3388)]"
"[('classification', 0.3858), ('programming', 0.385), ('comprehensive', 0.3074), ('learning', 0.2988), ('application', 0.2821)]"
"[('specification', 0.4007), ('modelling', 0.3222), ('formal', 0.3189), ('testing', 0.3181), ('checker', 0.3174)]"
"[('3d', 0.3902), ('module', 0.3827), ('concept', 0.3564), ('graphic', 0.3464), ('object', 0.3348)]"
"[('concurrency', 0.4704), ('module', 0.2945), ('programming', 0.2908), ('distributed', 0.2836), ('algorithmic', 0.2542)]"
"[('topic', 0.389), ('application', 0.3643), ('student', 0.3393), ('technology', 0.3356), ('architecture', 0.3061)]"
""
"[('programming', 0.5284), ('module', 0.4081), ('compiling', 0.3862), ('syntax', 0.3633), ('implementation', 0.3521)]"
"[('cpu', 0.4527), ('performance', 0.4174), ('architecture', 0.3914), ('acceleration', 0.3652), ('module', 0.3592)]"
"[('certification', 0.3713), ('auditing', 0.331), ('management', 0.3276), ('module', 0.3142), ('security', 0.3099)]"
"[('core', 0.4127), ('programming', 0.3466), ('parallelism', 0.3231), ('architecture', 0.3167), ('scheduling', 0.3129)]"
"[('audio', 0.4045), ('auditory', 0.3732), ('programming', 0.3541), ('module', 0.333), ('processing', 0.3139)]"
"[('programming', 0.4993), ('develop', 0.4319), ('developed', 0.34), ('industry', 0.3254), ('module', 0.307)]"
"[('constraint', 0.5129), ('module', 0.3812), ('constrained', 0.3781), ('solver', 0.3054), ('optimisation', 0.3015)]"
"[('timetable', 0.4967), ('semester', 0.4259), ('module', 0.4008), ('student', 0.3736), ('reading', 0.3732)]"
"[('ai', 0.5316), ('knowledge', 0.3995), ('module', 0.3861), ('philosophical', 0.3619), ('intelligence', 0.349)]"
"[('ai', 0.4662), ('implement', 0.3219), ('module', 0.3149), ('implementation', 0.2944), ('software', 0.2874)]"
"[('speech', 0.36), ('module', 0.3523), ('syntax', 0.2825), ('language', 0.2823), ('discourse', 0.2802)]"
"[('classification', 0.4172), ('regression', 0.3536), ('algorithm', 0.3451), ('learning', 0.3224), ('predict', 0.3127)]"
"[('module', 0.3897), ('student', 0.3733), ('security', 0.3484), ('technology', 0.3381), ('communication', 0.3365)]"
"[('module', 0.4615), ('development', 0.4285), ('developing', 0.344), ('software', 0.3368), ('requirement', 0.2904)]"
"[('module', 0.3723), ('software', 0.2872), ('testing', 0.287), ('development', 0.2576), ('engineering', 0.2452)]"
